Column1	Column2
In Japan, school starts in April.	Japanissa kouluvuosi alkaa huhtikuussa.
In autumn the leaves turn yellow.	Syksyll„ lehdet kellastuvat.
In autumn the leaves turn yellow.	Syksyll„ lehdet muuttuvat keltaisiksi.
In hindsight, this was a mistake.	J„lkik„teen ajateltuna t„m„ oli virhe.
In school, Tom was often bullied.	Koulussa Tomia kiusattiin usein.
In spite of the rain, I went out.	Sateesta huolimatta menin ulos.
Is Mrs. Smith an English teacher?	Onko rouva Smith englanninopettaja?
Is Tom studying French at school?	Opiskeleeko Tom ranskaa koulussa?
Is Tom the one who told you that?	Onko Tom se, joka kertoi sinulle sen?
Is Tom well enough to work today?	Onko Tom tarpeeksi terve tekem„„n t”it„ t„n„„n?
Is everything all right in there?	Onko siell„ kaikki kunnossa?
Is everything ready for tomorrow?	Onko huomisen valmistelut tehty?
Is everything ready for tomorrow?	Onko kaikki valmista huomista varten?
Is everything ready for tomorrow?	Onko kaikki valmiina huomista varten?
Is it OK if I change the channel?	Voinks m„ vaihtaa kanavaa?
Is it OK if I change the channel?	K„yks, et m„ vaihan kanavaa?
Is it OK if I come tomorrow, too?	K„yk”, jos min„kin tulen huomenna?
Is it OK if I come tomorrow, too?	Sopiiko, jos min„kin tulen huomenna?
Is it OK if I come tomorrow, too?	Voinko tulla huomennakin?
Is it OK if I turn off the light?	Voinko sammuttaa valot?
Is it OK if I turn off the light?	Sopiiko, ett„ sammutan valot?
Is it OK if I turn off the light?	K„yk”, ett„ sammutan valot?
Is it OK if I turn off the light?	Onko OK, jos sammutan valot?
Is it always a sin to tell a lie?	Onko valehteleminen aina synti„?
Is it safe to swim in this river?	Onko turvallista uida t„ss„ joessa?
Is the meeting today or tomorrow?	Onko kokous t„n„„n vai huomenna?
Is there a bank near the station?	Onko aseman l„hell„ pankkia?
Is there any food you don't like?	Onko mit„„n sellaista ruokaa, josta et pid„?
Is there anywhere you want to go?	Onko jotain sellaista paikkaa, johon haluat menn„?
Is there anywhere you want to go?	Haluatko menn„ johonkin tiettyyn paikkaan?
Is there something bothering you?	Vaivaako sinua jokin asia?
Is there something troubling you?	Vaivaako sinua jokin?
Is this your first time in Japan?	Onko t„m„ ensimm„inen kertasi Japanissa?
Is this your first time in Japan?	Oletko ensimm„ist„ kertaa Japanissa?
Is this your idea of a good time?	Onko t„m„ sinun mielikuvasi hauskanpidosta?
Is your brother a ski instructor?	Onko veljesi hiihdonopettaja?
It doesn't have any significance.	Sill„ ei ole mit„„n merkityst„.
It has been raining since Sunday.	On satanut sunnuntaista saakka.
It is expensive to live in Japan.	El„m„ Japanissa on kallista.
It is expensive to live in Japan.	Japanissa asuminen on kallista.
It is probable that he will fail.	H„n luultavasti ep„onnistuu.
It is safe to skate on this lake.	T„m„n j„rven j„„ll„ on turvallista luistella.
It looks like it's going to rain.	N„ytt„„ silt„, ett„ kohta sataa.
It looks like it's going to rain.	N„ytt„„ silt„, ett„ kohta alkaa sataa.
It looks like it's going to rain.	Satanee.
It looks like it's working again.	N„ytt„„ silt„, ett„ se toimii taas.
It looks like we have everything.	N„ytt„„ silt„, ett„ meill„ on kaikki.
It looks like you got it working.	N„ytt„„ silt„, ett„ sait sen toimimaan.
It seems to me that he is honest.	Minusta h„n vaikuttaa rehelliselt„.
It sounds like Tom is in trouble.	Kuulostaa silt„, ett„ Tom on vaikeuksissa.
It was Tom that broke the window.	Ikkunan rikkoja oli Tomi.
It was a one hundred dollar bill.	Se oli sadan dollarin seteli.
It was a really interesting case.	Se oli todella mielenkiintoinen tapaus.
It was nothing but a coincidence.	Se ei ollut mit„„n muuta kuin yhteensattuma.
It was the calm before the storm.	Se oli tyynt„ myrskyn edell„.
It would be nice to have a party.	Olisi mukavaa pit„„ juhlat.
It would break if you dropped it.	Se menisi rikki, jos pudottaisit sen.
It would only be a waste of time.	Se vain hukkaisi aikaa.
It's about time for you to leave.	Sinun olisi aika l„hte„.
It's almost always raining there.	Siell„ sataa melkein aina.
It's dangerous to play with fire.	On vaarallista leikki„ tulella.
It's essential that we find them.	Meid„n on v„ltt„m„t”nt„ l”yt„„ ne.
It's essential that we find them.	On v„ltt„m„t”nt„, ett„ l”yd„mme heid„t.
It's getting late. Let's turn in.	Alkaa olla my”h„. Menn„„n nukkumaan.
It's going to take a few minutes.	Se kest„„ muutaman minuutin.
It's going to take a few minutes.	Siin„ menee muutama minuutti.
It's going to take a few minutes.	Se vie useita minuutteja.
It's just the tip of the iceberg.	Se on vain j„„vuoren huippu.
It's natural for you to think so.	On luonnollista ett„ ajattelet niin.
It's not anybody else's business.	Se ei kuulu kenellekk„„n muulle.
It's not something anyone can do.	Kuka tahansa ei pysty siihen.
It's not something anyone can do.	Siihen ei kuka tahansa pysty.
It's pitch black in the basement.	Kellarissa on pikipime„„.
It's pitch black inside the cave.	Luolassa on pilkkopime„„.
It's possible Tom might not come.	On mahdollista, ettei Tom tule.
It's possible Tom might not come.	On mahdollista, ett„ Tom ei tule.
It's really dark outside tonight.	T„n„ y”n„ ulkona on todella pime„.
It's strange Tom hasn't come yet.	Outoa, ettei Tom ole viel„ tullut.
It's strange Tom hasn't come yet.	Outoa, ett„ Tom ei ole viel„ tullut.
It's too cold for a picnic today.	T„n„„n on liian kylm„ ev„sretkelle.
It's too cold today for a picnic.	T„n„„n on liian kylm„ ev„sretkelle.
Jogging with you is a lot of fun.	Sinun kanssasi lenkkeily on tosi kivaa.
Keep children away from the pond.	Pid„ lapset poissa lammelta.
Kenya became independent in 1963.	Kenia itsen„istyi vuonna 1963.
Last night I had a strange dream.	N„in viime y”n„ outoa unta.
Let me give you my business card.	Anna kun annan sinulle k„yntikorttini.
Let me help you put on your coat.	Anna kun autan takin p„„llesi.
Let me make you something to eat.	Anna minun laittaa sinulle jotain sy”mist„.
Let me make you something to eat.	Anna kun min„ laitan sinulle jotain sy”mist„.
Let me make you something to eat.	Anna kun laitan sinulle jotain sy”mist„.
Let me stay here a little longer.	Anna minun olla t„„ll„ viel„ v„h„n aikaa.
Let me treat you next time, then.	Anna minun tarjota sitten ensi kerralla.
Let's forget the whole thing, OK?	Unohdetaan koko juttu, jooko?
Let's go somewhere else and talk.	Menn„„n jonnekin muualle ja keskustellaan.
Let's go to the theater together.	Menn„„n yhdess„ teatteriin.
Let's go to the vegan restaurant.	Menn„„n vegaaniseen ravintolaan.
Let's not go to Boston this year.	Ei menn„ Bostoniin t„n„ vuonna.
Let's see how Tom reacts to that.	Katsotaan, miten Tomi reagoi siihen.
Let's split the bill fifty-fifty.	Jaetaan t„m„ lasku puolet ja puolet.
Let's start before the sun rises.	Aloitetaan ennen kuin aurinko nousee.
Let's stick to the original plan.	Pit„ydyt„„n alkuper„isess„ suunnitelmassa.
Let's stick to the original plan.	Pysyt„„n alkuper„isess„ suunnitelmassa.
Let's take an X-ray just in case.	Otetaan varmuuden vuoksi r”ntgenkuvat.
Lincoln was assassinated in 1865.	Lincoln salamurhattiin vuonna 1865.
Liquor is not sold at this store.	T„ss„ kaupassa ei myyd„ alkoholia.
Look at that knight on the horse.	Katso tuota ritaria ratsailla.
Look at that knight on the horse.	Katso tuota ritaria hevosen p„„ll„.
Look out! There's a truck coming!	Varo! Rekka tulee!
Loose jackets are the latest fad.	V„lj„t takit ovat uusinta muotia.
Many people attended the meeting.	Monet ihmiset osallistuivat kokoukseen.
Many young Romans went to Greece.	Monet nuoret roomalaiset meniv„t Kreikkaan.
Mary and I are in the same class.	Mari ja min„ olemme samalla luokalla.
Mary bought a skirt and a blouse.	Mari osti hameen ja puseron.
Mary is a pretty girl, isn't she?	Mari on n„tti tytt”, eik” olekin?
Mary is an ambitious young woman.	Mari on kunnianhimoinen nuori nainen.
Mary is concerned with her looks.	Mari on huolissaan ulkon„”st„„n.
Mary is the perfect woman for me.	Mari on t„ydellinen nainen minulle.
Mary is wearing high heels today.	Marilla on t„n„„n korkokeng„t jalassa.
Mary is wearing high heels today.	Mari k„ytt„„ t„n„„n korkokenki„.
Mary often wears too much makeup.	Marilla on usein liikaa meikki„.
May I have another piece of cake?	Saisinko toisen palan kakkua?
Maybe it won't make a difference.	Ehk„ sill„ ei ole merkityst„.
Maybe it won't make a difference.	Ehkei sill„ ole v„li„.
Maybe we'll see each other there.	Ehk„ n„hd„„n siell„.
Maybe you should turn off the TV.	Ehk„ sinun olisi parempi sammuttaa TV.
My apartment is in that building.	Asuntoni on tuossa rakennuksessa.
My car is covered in pigeon poop.	Autoni on pulun kakan peitossa.
My computer doesn't work anymore.	Tietokoneeni ei toimi en„„.
My dad is stronger than your dad.	Is„ni on vahvempi kuin sinun.
My dad is stronger than your dad.	Mun is„ on vahvempi ku sun is„.
My family didn't have much money.	Perheell„ni ei ollut paljoa rahaa.
My father fixed the broken chair.	Minun is„ni korjasi rikkin„isen tuolin.
My father is a bit old fashioned.	Is„ni on v„h„n vanhanaikainen.
My father is a bit old-fashioned.	Is„ on v„h„n vanhanaikainen.
My father is free this afternoon.	Is„ni on vapaa t„n„„n iltap„iv„ll„.
My father likes traveling by air.	Is„ni tykk„„ matkustaa lentokoneella.
My grandma gave me this necklace.	Iso„itini antoi minulle t„m„n kaulakorun.
My grandmother knit that by hand.	Iso„itini neuloi sen k„sin.
My little brother is watching TV.	Pikkuveljeni katsoo telkkaria.
My little brother is watching TV.	Pikkuveljeni katsoo TV:t„.
My little brother is watching TV.	Pikkuveljeni katsoo televisiota.
My little sister is kind of lazy.	Minun pikkusiskoni on v„h„n laiska.
My little sister is kind of lazy.	Pikkusiskoni on v„h„n laiska.
My mother almost never complains.	Minun „itini ei valita juuri koskaan.
My mother almost never complains.	Minun „itini valittaa tuskin koskaan.
My mother almost never complains.	Žitini ei valita juuri koskaan.
My mother almost never complains.	Žitini valittaa tuskin koskaan.
My mother is very busy right now.	Minun „itini on hyvin kiireinen juuri nyt.
My mother is very busy right now.	Mun „iti on tosi kiireinen just nyt.
My mother was up late last night.	Eilisiltana „iti valvoi my”h„„n.
My parents died when I was a kid.	Minun vanhempani kuolivat, kun olin lapsi.
My parents died when I was a kid.	Mun vanhemmat kuoli, kun m„ olin pieni.
My parents worry about my health.	Vanhempani ovat huolissaan terveydest„ni.
My parents worry about my health.	Mun vanhemmat on huolissaan mun terveydest„.
My reputation has been destroyed.	Maineeni on tuhottu.
My teacher has a very soft voice.	Opettajallani on hyvin pehme„ „„ni.
My uncle is very fond of fishing.	Set„ni tykk„„ kovasti kalastamisesta.
My uncle is very fond of fishing.	Enoni pit„„ paljon kalastamisesta.
Nanako is really cute, isn't she?	Nanako on tosi s”p”, eik” olekin?
No one knows his address but Tom.	Kukaan ei tied„ h„nen osoitettaan paitsi Tom.
No one listens to me when I talk.	Kukaan ei kuuntele minua silloin, kun min„ puhun.
No one thinks that you're stupid.	Kukaan ei ajattele, ett„ olet typer„.
No one thinks that you're stupid.	Kukaan ei pid„ sinua tyhm„n„.
Nobody can do two things at once.	Kukaan ei voi tehd„ kahta asiaa kerralla.
Nobody cares what happens to Tom.	Kukaan ei v„lit„, mit„ Tomille tapahtuu.
Nobody cares what happens to Tom.	Kukaan ei v„lit„, miten Tomille k„y.
Nobody says you can't go fishing.	Kukaan ei kiell„ sinua menem„st„ kalaan.
Nothing appears to have happened.	Mit„„n ei vaikuta tapahtuneen.
Nothing ventured, nothing gained.	Jos ei yrit„, ei saavuta mit„„n.
Nothing ventured, nothing gained.	Se ei pelaa, joka pelk„„.
Once I get started, I can't stop.	Aloitettuani en kykene lopettamaan.
Once a teacher, always a teacher.	Kerran opettaja, aina opettaja.
One is new, and the other is old.	Yksi on uusi, ja toinen on vanha.
One plane after another took off.	Kone toisensa j„lkeen nousi ilmaan.
One plane after another took off.	Lentokoneet nousivat yksi toisensa per„„n.
Onions cook faster than potatoes.	Sipulit kypsyv„t nopeammin kuin perunat.
Our children are being cared for.	Lapsistamme huolehditaan
Our magazine need better writers.	Lehtemme tarvitsee parempia kirjoittajia.
Our teacher told us what to read.	Opettajamme kertoi meille, mit„ meid„n tulisi lukea.
People thought that she was dead.	Ihmiset luulivat, ett„ h„n on kuollut.
Pickpockets often work in groups.	Taskuvarkaat toimivat usein ryhmiss„.
Pizza is the kid's favorite meal.	Pizza on lasten lempiruoka.
Please excuse me for coming late.	Anteeksi ett„ olen my”h„ss„.
Please excuse me for coming late.	Anteeksi, ett„ olen my”h„ss„.
Please excuse me for coming late.	Anteeksi kun tulen my”h„ss„.
Please give me a little more tea.	Antaisitko minulle v„h„n lis„„ teet„?
Please give me a little more tea.	Anna minulle v„h„n teet„ lis„„, kiitos.
Please help me take this lid off.	Auta minua ottamaan t„m„ kansi pois.
Please help yourself to the cake.	Otathan kakkua, jos mielesi tekee.
Please help yourself to the cake.	Otahan kakkua, jos maistuu.
Please make yourself comfortable.	Tee olosi mukavaksi.
Please pardon me for coming late.	Anteeksi ett„ olen my”h„ss„.
Please pardon me for coming late.	Anna anteeksi my”h„„n tuloni.
Please pardon me for coming late.	Anteeksi, ett„ olen my”h„ss„.
Please tell Tom that Mary called.	Voisitko kertoa Tomille, ett„ Mari soitti.
Please tell Tom that Mary called.	Kertoisitko Tomille, ett„ Mari soitti.
Please tell me why Tom was fired.	Kertoisitko minulle miksi Tom erotettiin.
Production of rice has decreased.	Riisin tuotanto on laskenut.
Promise me you won't tell anyone.	Lupaa, ettet kerro kenellek„„n.
Put the book on the bottom shelf.	Laita se kirja alimmalle hyllylle.
Quite a few people have two cars.	Aika monella ihmisell„ on kaksi autoa.
Roses have thorns on their stems.	Ruusujen varsissa on piikkej„.
School begins on April the tenth.	Koulu alkaa huhtikuun kymmenes.
Send it to me when you have time.	L„het„ se minulle, kun ehdit.
Send it to me when you have time.	L„het„ se minulle, sitten kun ehdit.
Send it to me when you have time.	L„het„ se minulle, sitten kun sinulla on aikaa.
She acted as if she knew nothing.	H„n teeskenteli tiet„m„t”nt„.
She appears to have many friends.	H„nell„ n„ytt„isi olevan paljon yst„vi„.
She appears to have many friends.	H„nell„ n„ytt„„ olevan monia yst„vi„.
She aspired to become an actress.	H„n halusi n„yttelij„tt„reksi.
